   2.0000000e-01   5.0000000e-01   5.0000000e-01   1.0115028e+00   7.9134347e-17   5.3427365e-17   6.9887126e-02   9.9974080e-01   4.3927890e-17  -5.1661243e-17   2.2766711e-02   1.2985056e-15  -1.7071454e-16   1.3112952e-01   7.0835931e+02   5.8062282e+02   7.0835931e+02   5.8062282e+02   1.0045567e-15   8.9448576e-16  -1.1258019e-01
   2.2000000e-01   5.0000000e-01   5.0000000e-01   1.0128764e+00   9.9197903e-17   7.4038145e-17   6.7400446e-02   9.9971221e-01   5.7639044e-17  -5.1150204e-17   2.3989497e-02   1.4089260e-15   1.9536261e-16   1.1372487e-01   7.0448399e+02   5.8692474e+02   7.0448399e+02   5.8692474e+02   9.8890007e-16   1.1699795e-15  -1.3476618e-01
   2.4000000e-01   5.0000000e-01   5.0000000e-01   1.0141964e+00   1.1829253e-16   1.0023466e-16   6.4552209e-02   9.9968631e-01   7.1516119e-17  -4.7471569e-17   2.5045463e-02   1.4188684e-15   4.7503004e-16   9.7774811e-02   7.0010131e+02   5.9317428e+02   7.0010131e+02   5.9317428e+02   9.0883494e-16   1.4470539e-15  -1.4909901e-01
   2.6000000e-01   5.0000000e-01   5.0000000e-01   1.0154570e+00   1.3524102e-16   1.3196962e-16   6.1479484e-02   9.9966326e-01   8.5326802e-17  -4.1337663e-17   2.5949443e-02   1.3662689e-15   8.6013413e-16   8.3325825e-02   6.9544932e+02   5.9922045e+02   6.9544932e+02   5.9922045e+02   7.7885376e-16   1.7209907e-15  -1.5749342e-01
   2.8000000e-01   5.0000000e-01   5.0000000e-01   1.0166548e+00   1.4880577e-16   1.6878915e-16   5.8285498e-02   9.9964305e-01   9.7021841e-17  -3.1166108e-17   2.6716466e-02   9.7863346e-16   1.1645444e-15   7.0373635e-02   6.9071267e+02   6.0495597e+02   6.9071267e+02   6.0495597e+02   5.6880778e-16   1.9498394e-15  -1.6143590e-01
   3.0000000e-01   5.0000000e-01   5.0000000e-01   1.0177881e+00   1.5755452e-16   2.0928985e-16   5.5047332e-02   9.9962561e-01   1.0445555e-16  -1.8030201e-17   2.7361317e-02   6.2801235e-16   1.4085093e-15   5.8876048e-02   6.8603162e+02   6.1030896e+02   6.8603162e+02   6.1030896e+02   3.0165195e-16   2.0912128e-15  -1.6206888e-01
   3.2000000e-01   5.0000000e-01   5.0000000e-01   1.0188568e+00   1.6054285e-16   2.5199005e-16   5.1822050e-02   9.9961077e-01   1.0872140e-16  -2.6150719e-18   2.7898214e-02   2.9591929e-16   1.6603187e-15   4.8763613e-02   6.8150974e+02   6.1523575e+02   6.8150974e+02   6.1523575e+02  -9.1244120e-18   2.1673138e-15  -1.6026447e-01
   3.4000000e-01   5.0000000e-01   5.0000000e-01   1.0198614e+00   1.5684780e-16   2.9551096e-16   4.8651459e-02   9.9959832e-01   1.0947762e-16   1.5546618e-17   2.8340579e-02  -3.0197523e-17   1.9695079e-15   3.9948320e-02   6.7722057e+02   6.1971484e+02   6.7722057e+02   6.1971484e+02  -3.7231475e-16   2.1712242e-15  -1.5668593e-01
   3.6000000e-01   5.0000000e-01   5.0000000e-01   1.0208034e+00   1.4532842e-16   3.3840742e-16   4.5565773e-02   9.9958804e-01   1.0676572e-16   3.6077498e-17   2.8700893e-02  -3.6832529e-16   2.0964229e-15   3.2330611e-02   6.7321325e+02   6.2374177e+02   6.7321325e+02   6.2374177e+02  -7.8014801e-16   2.1041952e-15  -1.5183706e-01
   3.8000000e-01   5.0000000e-01   5.0000000e-01   1.0216847e+00   1.2559336e-16   3.7938927e-16   4.2586398e-02   9.9957968e-01   1.0173525e-16   5.6949737e-17   2.8990603e-02  -4.5858070e-16   2.1285879e-15   2.5804925e-02   6.6951738e+02   6.2732486e+02   6.6951738e+02   6.2732486e+02  -1.1927201e-15   1.9905213e-15  -1.4610098e-01
   4.0000000e-01   5.0000000e-01   5.0000000e-01   1.0225077e+00   9.7553397e-17   4.1790868e-16   3.9728031e-02   9.9957300e-01   9.5765525e-17   7.8209453e-17   2.9220091e-02  -5.8372782e-16   2.1722986e-15   2.0263988e-02   6.6614716e+02   6.3048175e+02   6.6614716e+02   6.3048175e+02  -1.6116862e-15   1.8578402e-15  -1.3976987e-01
   4.2000000e-01   5.0000000e-01   5.0000000e-01   1.0232747e+00   6.1224600e-17   4.5337465e-16   3.7000242e-02   9.9956777e-01   8.7448961e-17   9.8764010e-17   2.9398669e-02  -9.3539960e-16   1.9991881e-15   1.5602071e-02   6.6310487e+02   6.3323657e+02   6.6310487e+02   6.3323657e+02  -2.0144939e-15   1.6789603e-15  -1.3306738e-01
   4.4000000e-01   5.0000000e-01   5.0000000e-01   1.0239886e+00   1.7287294e-17   4.8457548e-16   3.4408672e-02   9.9956376e-01   7.5477462e-17   1.1719901e-16   2.9534614e-02  -1.2558090e-15   1.7439871e-15   1.1717367e-02   6.6038381e+02   6.3561770e+02   6.6038381e+02   6.3561770e+02  -2.3723296e-15   1.4289173e-15  -1.2616533e-01
   4.6000000e-01   5.0000000e-01   5.0000000e-01   1.0246520e+00  -3.3347248e-17   5.1016417e-16   3.1955937e-02   9.9956078e-01   6.0223045e-17   1.3351960e-16   2.9635207e-02  -1.6564800e-15   1.6347958e-15   8.5136614e-03   6.5797071e+02   6.3765594e+02   6.5797071e+02   6.3765594e+02  -2.6856378e-15   1.1153148e-15  -1.1919609e-01
   4.8000000e-01   5.0000000e-01   5.0000000e-01   1.0252678e+00  -8.9772263e-17   5.2895775e-16   2.9642322e-02   9.9955866e-01   4.3006999e-17   1.4696159e-16   2.9706803e-02  -1.7074081e-15   1.0472437e-15   5.9014332e-03   6.5584772e+02   6.3938312e+02   6.5584772e+02   6.3938312e+02  -2.9401793e-15   7.6498671e-16  -1.1226167e-01
   5.0000000e-01   5.0000000e-01   5.0000000e-01   1.0258386e+00  -1.5000604e-16   5.4088239e-16   2.7466318e-02   9.9955722e-01   2.6524004e-17   1.5369048e-16   2.9754897e-02  -1.5352651e-15   3.7303428e-16   3.7984900e-03   6.5399404e+02   6.4083106e+02   6.5399404e+02   6.4083106e+02  -3.0617173e-15   4.3369957e-16  -1.0544036e-01
   5.2000000e-01   5.0000000e-01   5.0000000e-01   1.0263673e+00  -2.1139884e-16   5.4659333e-16   2.5425043e-02   9.9955635e-01   1.1930027e-17   1.5412442e-16   2.9784202e-02  -1.3347902e-15  -1.6905773e-16   2.1302544e-03   6.5238723e+02   6.4203076e+02   6.5238723e+02   6.4203076e+02  -3.0595457e-15   1.4406366e-16  -9.8791770e-02
   5.4000000e-01   5.0000000e-01   5.0000000e-01   1.0268565e+00  -2.7184861e-16   5.4701546e-16   2.3514577e-02   9.9955592e-01  -2.3085486e-19   1.5040406e-16   2.9798721e-02  -1.1496242e-15  -4.6825939e-16   8.2977421e-04   6.5100418e+02   6.4301182e+02   6.5100418e+02   6.4301182e+02  -2.9766460e-15  -9.4518604e-17  -9.2360554e-02
   5.6000000e-01   5.0000000e-01   5.0000000e-01   1.0273088e+00  -3.3019509e-16   5.4294258e-16   2.1730233e-02   9.9955583e-01  -1.1284909e-17   1.4451564e-16   2.9801827e-02  -1.0638817e-15  -6.3935825e-16  -1.6246987e-04   6.4982189e+02   6.4380205e+02   6.4982189e+02   6.4380205e+02  -2.8517037e-15  -3.0958579e-16  -8.6179267e-02
   5.8000000e-01   5.0000000e-01   5.0000000e-01   1.0277265e+00  -3.8565079e-16   5.3477381e-16   2.0066775e-02   9.9955599e-01  -2.1299168e-17   1.3642879e-16   2.9796333e-02  -8.8751469e-16  -9.3008807e-16  -8.9890177e-04   6.4881806e+02   6.4442723e+02   6.4881806e+02   6.4442723e+02  -2.6841592e-15  -5.0252012e-16  -8.0270628e-02
   6.0000000e-01   5.0000000e-01   5.0000000e-01   1.0281122e+00  -4.3710909e-16   5.2327620e-16   1.8518593e-02   9.9955634e-01  -2.8585443e-17   1.2487706e-16   2.9784563e-02  -5.9877425e-16  -1.3309164e-15  -1.4252880e-03   6.4797150e+02   6.4491094e+02   6.4797150e+02   6.4491094e+02  -2.4500498e-15  -6.3928599e-16  -7.4649320e-02
   6.2000000e-01   5.0000000e-01   5.0000000e-01   1.0284680e+00  -4.8315356e-16   5.0973829e-16   1.7079852e-02   9.9955682e-01  -3.2040536e-17   1.0945308e-16   2.9768414e-02  -1.8381099e-16  -1.7230402e-15  -1.7812376e-03   6.4726239e+02   6.4527456e+02   6.4726239e+02   6.4527456e+02  -2.1420731e-15  -6.9797733e-16  -6.9323469e-02
   6.4000000e-01   5.0000000e-01   5.0000000e-01   1.0287961e+00  -5.2228793e-16   4.9586735e-16   1.5744610e-02   9.9955739e-01  -3.1815863e-17   9.0152011e-17   2.9749413e-02   9.0455866e-17  -2.1080735e-15  -2.0007358e-03   6.4667248e+02   6.4553724e+02   6.4667248e+02   6.4553724e+02  -1.7601320e-15  -6.8172459e-16  -6.4295873e-02
   6.6000000e-01   5.0000000e-01   5.0000000e-01   1.0290985e+00  -5.5323759e-16   4.8270914e-16   1.4506913e-02   9.9955800e-01  -2.9986383e-17   6.8330901e-17   2.9728778e-02   1.5092639e-16  -2.2568150e-15  -2.1126887e-03   6.4618511e+02   6.4571599e+02   6.4618511e+02   6.4571599e+02  -1.3298563e-15  -6.3238659e-16  -5.9565045e-02
   6.8000000e-01   5.0000000e-01   5.0000000e-01   1.0293770e+00  -5.7527531e-16   4.7071732e-16   1.3360872e-02   9.9955864e-01  -2.7204944e-17   4.4869436e-17   2.9707458e-02   2.4627303e-16  -2.4016313e-15  -2.1414613e-03   6.4578531e+02   6.4582580e+02   6.4578531e+02   6.4582580e+02  -8.6823782e-16  -5.6340268e-16  -5.5126095e-02
   7.0000000e-01   5.0000000e-01   5.0000000e-01   1.0296335e+00  -5.8787810e-16   4.6017858e-16   1.2300722e-02   9.9955927e-01  -2.4251338e-17   2.0401870e-17   2.9686179e-02   2.3547716e-16  -2.5724700e-15  -2.1073975e-03   6.4545972e+02   6.4587973e+02   6.4545972e+02   6.4587973e+02  -3.8732071e-16  -4.9053919e-16  -5.0971487e-02
   7.2000000e-01   5.0000000e-01   5.0000000e-01   1.0298696e+00  -5.9049380e-16   4.5122154e-16   1.1320871e-02   9.9955988e-01  -2.0523980e-17  -5.9282830e-18   2.9665483e-02   3.6530871e-16  -2.7383982e-15  -2.0273118e-03   6.4519654e+02   6.4588908e+02   6.4519654e+02   6.4588908e+02   1.2943979e-16  -4.0143944e-16  -4.7091671e-02
   7.4000000e-01   5.0000000e-01   5.0000000e-01   1.0300868e+00  -5.8250664e-16   4.4424913e-16   1.0415935e-02   9.9956047e-01  -1.5944412e-17  -3.3608546e-17   2.9645759e-02   3.4331787e-16  -2.8032598e-15  -1.9149490e-03   6.4498542e+02   6.4586354e+02   6.4498542e+02   6.4586354e+02   6.7190541e-16  -2.9486944e-16  -4.3475629e-02
   7.6000000e-01   5.0000000e-01   5.0000000e-01   1.0302867e+00  -5.6349619e-16   4.3940374e-16   9.5807569e-03   9.9956102e-01  -1.1450194e-17  -6.2123242e-17   2.9627272e-02   3.4850064e-16  -2.8532537e-15  -1.7814057e-03   6.4481739e+02   6.4581135e+02   6.4481739e+02   6.4581135e+02   1.2304848e-15  -1.8960170e-16  -4.0111331e-02
   7.8000000e-01   5.0000000e-01   5.0000000e-01   1.0304705e+00  -5.3346066e-16   4.3652775e-16   8.8104310e-03   9.9956152e-01  -7.8949807e-18  -8.9547933e-17   2.9610188e-02   2.1067673e-16  -2.7439832e-15  -1.6355143e-03   6.4468472e+02   6.4573943e+02   6.4468472e+02   6.4573943e+02   1.7678177e-15  -1.0355111e-16  -3.6986102e-02
   8.0000000e-01   5.0000000e-01   5.0000000e-01   1.0306395e+00  -4.9293216e-16   4.3522637e-16   8.1003067e-03   9.9956198e-01  -4.6503903e-18  -1.1553327e-16   2.9594594e-02   2.3452377e-16  -2.4298124e-15  -1.4841883e-03   6.4458079e+02   6.4565354e+02   6.4458079e+02   6.4565354e+02   2.2767196e-15  -2.4525978e-17  -3.4086938e-02
   8.2000000e-01   5.0000000e-01   5.0000000e-01   1.0307949e+00  -4.4285145e-16   4.3551512e-16   7.4459952e-03   9.9956240e-01  -1.2165547e-18  -1.3824472e-16   2.9580517e-02   2.9312779e-16  -2.1671779e-15  -1.3327293e-03   6.4450001e+02   6.4555844e+02   6.4450001e+02   6.4555844e+02   2.7208640e-15   5.6255778e-17  -3.1400750e-02
   8.4000000e-01   5.0000000e-01   5.0000000e-01   1.0309377e+00  -3.8456264e-16   4.3734416e-16   6.8433685e-03   9.9956277e-01   1.4394327e-18  -1.5705446e-16   2.9567938e-02   7.2966684e-17  -1.5726197e-15  -1.1850983e-03   6.4443767e+02   6.4545799e+02   6.4443767e+02   6.4545799e+02   3.0885437e-15   1.1941565e-16  -2.8914561e-02
   8.6000000e-01   5.0000000e-01   5.0000000e-01   1.0310689e+00  -3.2019534e-16   4.3978744e-16   6.2885557e-03   9.9956310e-01   9.7441631e-19  -1.6909062e-16   2.9556803e-02  -1.8157313e-16  -8.0882944e-16  -1.0441532e-03   6.4438984e+02   6.4535526e+02   6.4438984e+02   6.4535526e+02   3.3247235e-15   1.1722865e-16  -2.6615662e-02
   8.8000000e-01   5.0000000e-01   5.0000000e-01   1.0311895e+00  -2.5252691e-16   4.4196282e-16   5.7779360e-03   9.9956339e-01   8.0364285e-20  -1.7397636e-16   2.9547035e-02  -4.3947081e-17  -1.3390275e-16  -9.1185383e-04   6.4435329e+02   6.4525270e+02   6.4435329e+02   6.4525270e+02   3.4205310e-15   1.0245237e-16  -2.4491721e-02
   9.0000000e-01   5.0000000e-01   5.0000000e-01   1.0313003e+00  -1.8432130e-16   4.4399954e-16   5.3081311e-03   9.9956364e-01   4.3707901e-19  -1.7170933e-16   2.9538541e-02   1.7067240e-16   5.5023768e-16  -7.8943935e-04   6.4432537e+02   6.4515218e+02   6.4432537e+02   6.4515218e+02   3.3750367e-15   1.0811590e-16  -2.2530875e-02
   9.2000000e-01   5.0000000e-01   5.0000000e-01   1.0314021e+00  -1.1837678e-16   4.4644856e-16   4.8759944e-03   9.9956386e-01   2.2799724e-18  -1.6280220e-16   2.9531218e-02   2.5805384e-16   1.2367356e-15  -6.7757842e-04   6.4430392e+02   6.4505511e+02   6.4430392e+02   6.4505511e+02   3.1982590e-15   1.3913428e-16  -2.0721781e-02
   9.4000000e-01   5.0000000e-01   5.0000000e-01   1.0314956e+00  -5.7160805e-17   4.4976282e-16   4.4786005e-03   9.9956404e-01   5.7166447e-18  -1.4818933e-16   2.9524959e-02   5.2072216e-16   1.6915093e-15  -5.7649667e-04   6.4428724e+02   6.4496249e+02   6.4428724e+02   6.4496249e+02   2.9085568e-15   1.9815325e-16  -1.9053658e-02
   9.6000000e-01   5.0000000e-01   5.0000000e-01   1.0315815e+00  -2.7063392e-18   4.5471782e-16   4.1132341e-03   9.9956420e-01   1.1707122e-17  -1.2869554e-16   2.9519657e-02   7.7421921e-16   2.1310132e-15  -4.8608308e-04   6.4427397e+02   6.4487502e+02   6.4427397e+02   6.4487502e+02   2.5216208e-15   3.0450131e-16  -1.7516306e-02
   9.8000000e-01   5.0000000e-01   5.0000000e-01   1.0316603e+00   4.3143593e-17   4.6230165e-16   3.7773777e-03   9.9956433e-01   2.0685783e-17  -1.0492443e-16   2.9515207e-02   1.1014497e-15   2.5086240e-15  -4.0597819e-04   6.4426305e+02   6.4479312e+02   6.4426305e+02   6.4479312e+02   2.0490838e-15   4.6704302e-16  -1.6100112e-02
   1.0000000e+00   5.0000000e-01   5.0000000e-01   1.0317327e+00   7.8771468e-17   4.7373469e-16   3.4687000e-03   9.9956444e-01   3.2904730e-17  -7.7259681e-17   2.9511508e-02   1.5348198e-15   2.9430955e-15  -3.3564641e-04   6.4425368e+02   6.4471701e+02   6.4425368e+02   6.4471701e+02   1.4983535e-15   6.9093319e-16  -1.4796051e-02
   1.0200000e+00   5.0000000e-01   5.0000000e-01   1.0317992e+00   1.0245594e-16   4.9038360e-16   3.1850447e-03   9.9956453e-01   4.8446217e-17  -4.5104778e-17   2.9508466e-02   1.7172203e-15   3.3116949e-15  -2.7443452e-04   6.4424525e+02   6.4464674e+02   6.4424525e+02   6.4464674e+02   8.5767899e-16   9.7742322e-16  -1.3595669e-02
   1.0400000e+00   5.0000000e-01   5.0000000e-01   1.0318603e+00   1.1294676e-16   5.1280652e-16   2.9244187e-03   9.9956460e-01   6.3713290e-17  -1.1798077e-17   2.9505993e-02   1.5686200e-15   3.2506672e-15  -2.2161841e-04   6.4423733e+02   6.4458224e+02   6.4423733e+02   6.4458224e+02   1.9471052e-16   1.2578016e-15  -1.2491073e-02
   1.0600000e+00   5.0000000e-01   5.0000000e-01   1.0319164e+00   1.1031741e-16   5.4051709e-16   2.6849814e-03   9.9956466e-01   7.7366488e-17   2.0461164e-17   2.9504010e-02   1.3766224e-15   3.0044367e-15  -1.7643983e-04   6.4422961e+02   6.4452333e+02   6.4422961e+02   6.4452333e+02  -4.4660738e-16   1.5070522e-15  -1.1474903e-02
   1.0800000e+00   5.0000000e-01   5.0000000e-01   1.0319678e+00   9.5621745e-17   5.7292827e-16   2.4650340e-03   9.9956471e-01   8.9562513e-17   4.8692379e-17   2.9502443e-02   1.1921048e-15   2.5313574e-15  -1.3813467e-04   6.4422188e+02   6.4446977e+02   6.4422188e+02   6.4446977e+02  -1.0078742e-15   1.7299931e-15  -1.0540315e-02
   1.1000000e+00   5.0000000e-01   5.0000000e-01   1.0320151e+00   7.0601602e-17   6.0949160e-16   2.2630099e-03   9.9956474e-01   1.0004292e-16   7.2510639e-17   2.9501228e-02   1.0384197e-15   2.1570037e-15  -1.0595430e-04   6.4421402e+02   6.4442126e+02   6.4421402e+02   6.4442126e+02  -1.4814209e-15   1.9217849e-15  -9.6809507e-03
   1.1200000e+00   5.0000000e-01   5.0000000e-01   1.0320585e+00   3.6876403e-17   6.4965217e-16   2.0774648e-03   9.9956477e-01   1.0924496e-16   9.2443828e-17   2.9500306e-02   9.2359594e-16   1.7783768e-15  -7.9180990e-05   6.4420597e+02   6.4437749e+02   6.4420597e+02   6.4437749e+02  -1.8778965e-15   2.0907157e-15  -8.8909121e-03
   1.1400000e+00   5.0000000e-01   5.0000000e-01   1.0320983e+00  -4.0038087e-18   6.9298497e-16   1.9070680e-03   9.9956479e-01   1.1725146e-16   1.0843715e-16   2.9499629e-02   7.9026195e-16   1.3936115e-15  -5.7138736e-05   6.4419771e+02   6.4433811e+02   6.4419771e+02   6.4433811e+02  -2.1962997e-15   2.2384505e-15  -8.1647360e-03
   1.1600000e+00   5.0000000e-01   5.0000000e-01   1.0321348e+00  -5.0486319e-17   7.3905071e-16   1.7505938e-03   9.9956481e-01   1.2412466e-16   1.2073183e-16   2.9499150e-02   5.9970201e-16   1.0688426e-15  -3.9200176e-05   6.4418925e+02   6.4430278e+02   6.4418925e+02   6.4430278e+02  -2.4414239e-15   2.3660771e-15  -7.4973667e-03
   1.1800000e+00   5.0000000e-01   5.0000000e-01   1.0321684e+00  -1.0106881e-16   7.8721395e-16   1.6069139e-03   9.9956481e-01   1.2815488e-16   1.2862724e-16   2.9498833e-02   2.1870695e-16   5.2899528e-16  -2.4790542e-05   6.4418064e+02   6.4427116e+02   6.4418064e+02   6.4427116e+02  -2.5985472e-15   2.4404540e-15  -6.8841295e-03
   1.2000000e+00   5.0000000e-01   5.0000000e-01   1.0321992e+00  -1.5380763e-16   8.3604601e-16   1.4749897e-03   9.9956482e-01   1.2737853e-16   1.3185272e-16   2.9498645e-02  -3.8980919e-16   1.3172641e-16  -1.3389225e-05   6.4417192e+02   6.4424292e+02   6.4417192e+02   6.4424292e+02  -2.6612392e-15   2.4232141e-15  -6.3207058e-03
   1.2200000e+00   5.0000000e-01   5.0000000e-01   1.0322275e+00  -2.0705599e-16   8.8341966e-16   1.3538657e-03   9.9956482e-01   1.2102203e-16   1.3147951e-16   2.9498557e-02  -9.1459723e-16  -2.3113556e-16  -4.5295447e-06   6.4416315e+02   6.4421773e+02   6.4416315e+02   6.4421773e+02  -2.6500891e-15   2.2985723e-15  -5.8031091e-03
   1.2400000e+00   5.0000000e-01   5.0000000e-01   1.0322534e+00  -2.5922291e-16   9.2731453e-16   1.2426629e-03   9.9956482e-01   1.0932432e-16   1.2701417e-16   2.9498547e-02  -1.4160864e-15  -5.8918298e-16   2.2028126e-06   6.4415438e+02   6.4419529e+02   6.4415438e+02   6.4419529e+02  -2.5555635e-15   2.0715169e-15  -5.3276611e-03
   1.2600000e+00   5.0000000e-01   5.0000000e-01   1.0322772e+00  -3.0872625e-16   9.6569234e-16   1.1405730e-03   9.9956482e-01   9.2504763e-17   1.1861013e-16   2.9498595e-02  -1.9883174e-15  -1.0241231e-15   7.1723293e-06   6.4414569e+02   6.4417533e+02   6.4414569e+02   6.4417533e+02  -2.3808102e-15   1.7462751e-15  -4.8909703e-03
   1.2800000e+00   5.0000000e-01   5.0000000e-01   1.0322991e+00  -3.5381294e-16   9.9644596e-16   1.0468527e-03   9.9956482e-01   6.9888804e-17   1.0569505e-16   2.9498685e-02  -2.5237476e-15  -1.4715906e-15   1.0696832e-05   6.4413712e+02   6.4415758e+02   6.4413712e+02   6.4415758e+02  -2.1142166e-15   1.3099521e-15  -4.4899111e-03
   1.3000000e+00   5.0000000e-01   5.0000000e-01   1.0323192e+00  -3.9270233e-16   1.0176212e-15   9.6081894e-04   9.9956482e-01   4.3184803e-17   8.8746110e-17   2.9498805e-02  -2.9019477e-15  -1.7371431e-15   1.3051078e-05   6.4412873e+02   6.4414180e+02   6.4412873e+02   6.4414180e+02  -1.7661418e-15   7.9579781e-16  -4.1216039e-03
   1.3200000e+00   5.0000000e-01   5.0000000e-01   1.0323376e+00  -4.2430654e-16   1.0279624e-15   8.8184367e-04   9.9956481e-01   1.4041605e-17   7.0784204e-17   2.9498943e-02  -3.0317881e-15  -1.6741413e-15   1.4470542e-05   6.4412056e+02   6.4412777e+02   6.4412056e+02   6.4412777e+02  -1.3968125e-15   2.3441540e-16  -3.7833972e-03
   1.3400000e+00   5.0000000e-01   5.0000000e-01   1.0323545e+00  -4.4864153e-16   1.0268338e-15   8.0934985e-04   9.9956481e-01  -1.6451132e-17   5.3346876e-17   2.9499092e-02  -3.1743629e-15  -1.6300310e-15   1.5155268e-05   6.4411265e+02   6.4411530e+02   6.4411265e+02   6.4411530e+02  -1.0370222e-15  -3.5370829e-16  -3.4728501e-03
   1.3600000e+00   5.0000000e-01   5.0000000e-01   1.0323700e+00  -4.6582192e-16   1.0136529e-15   7.4280725e-04   9.9956480e-01  -4.8256262e-17   3.6123934e-17   2.9499244e-02  -3.2370434e-15  -1.5676959e-15   1.5273663e-05   6.4410503e+02   6.4410421e+02   6.4410503e+02   6.4410421e+02  -6.8070280e-16  -9.6766726e-16  -3.1877163e-03
   1.3800000e+00   5.0000000e-01   5.0000000e-01   1.0323842e+00  -4.7604545e-16   9.8809716e-16   6.8172870e-04   9.9956480e-01  -8.0297124e-17   2.0003282e-17   2.9499396e-02  -3.2064329e-15  -1.5354193e-15   1.4966143e-05   6.4409772e+02   6.4409433e+02   6.4409772e+02   6.4409433e+02  -3.4589256e-16  -1.5868567e-15  -2.9259292e-03
   1.4000000e+00   5.0000000e-01   5.0000000e-01   1.0323973e+00  -4.7962396e-16   9.5017153e-16   6.2566670e-04   9.9956479e-01  -1.1249983e-16   3.9506935e-18   2.9499542e-02  -3.2311222e-15  -1.4720842e-15   1.4348590e-05   6.4409075e+02   6.4408553e+02   6.4409075e+02   6.4408553e+02  -1.2341789e-17  -2.2092322e-15  -2.6855881e-03
   1.4200000e+00   5.0000000e-01   5.0000000e-01   1.0324093e+00  -4.7670437e-16   9.0005492e-16   5.7421020e-04   9.9956479e-01  -1.4271902e-16  -1.1093132e-17   2.9499682e-02  -2.9133322e-15  -1.3931618e-15   1.3515561e-05   6.4408413e+02   6.4407767e+02   6.4408413e+02   6.4407767e+02   3.0025665e-16  -2.7932573e-15  -2.4649450e-03
